,Hotel Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
61,Hilton New York Fashion District,-1.0,16.70721816707218,19.22141119221411,-1.0,-1.0,-1.0,-1.0,3.1630170316301705,-1.0,-1.0,-1.0,-1.0,-1.0,2.18978102189781,0.0,3.1630170316301705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.49878345498784,49.06731549067315,-1.0,-1.0,-1.0,-1.0,53.446877534468776,45.49878345498784,100.0,-1.0,53.933495539334956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.58069748580697,44.8499594484996,-1.0,-1.0,69.9918896999189,81.75182481751825,-1.0,-1.0,-1.0,-1.0,-1.0,57.258718572587185,-1.0,-1.0,-1.0,-1.0,-1.0,66.5044606650446,43.714517437145176,-1.0,43.47120843471208,53.85239253852393,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.49878345498784,32.522303325223035,-1.0,53.20356853203568,80.7785888077859,82.07623682076238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.145174371451745,42.254663422546635,70.39740470397405,-1.0,58.31305758313058,59.77291159772912,54.09570154095702,-1.0,52.960259529602595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.306569343065696,31.46796431467964,34.38767234387672,37.307380373073805,44.038929440389296,35.9286293592863,28.223844282238442,26.84509326845093,47.850770478507705,47.201946472019465,35.360908353609084,33.495539334955396,-1.0,52.14922952149229,46.47201946472019,-1.0,42.416869424168695,-1.0,-1.0,37.22627737226277,22.789943227899432,29.359286293592863,33.73884833738848,-1.0,-1.0,-1.0,22.54663422546634,13.86861313868613,48.09407948094079,41.605839416058394,-1.0,25.385239253852394,23.682076236820762,19.302514193025143,52.960259529602595,37.95620437956204,-1.0,-1.0,-1.0,-1.0,-1.0,19.059205190592053,30.656934306569344,33.09002433090024,-1.0,29.034874290348746,30.08921330089213,-1.0,42.01135442011355,35.11759935117599,-1.0,36.90186536901866,-1.0,-1.0,-1.0,-1.0
62,Hyatt Times Square New York,-1.0,26.645519429024585,27.4385408406027,29.024583663758925,-1.0,30.610626486915148,28.231562252180808,-1.0,-1.0,-1.0,27.4385408406027,-1.0,22.68041237113402,26.645519429024585,27.4385408406027,25.852498017446475,35.368754956383825,23.47343378271213,23.47343378271213,21.094369547977795,-1.0,30.610626486915148,23.47343378271213,-1.0,-1.0,-1.0,64.71054718477399,-1.0,65.5035685963521,64.71054718477399,64.71054718477399,-1.0,-1.0,82.15701823949246,63.91752577319587,68.67565424266455,-1.0,-1.0,-1.0,-1.0,-1.0,78.19191118160191,67.08961141950832,67.08961141950832,81.36399682791435,66.2965900079302,61.53846153846154,70.26169706582077,-1.0,-1.0,-1.0,73.43378271213322,-1.0,69.46867565424266,85.32910388580491,78.19191118160191,-1.0,88.50118953211737,85.32910388580491,91.27676447264076,-1.0,-1.0,-1.0,-1.0,100.0,84.93259318001586,84.13957176843775,73.43378271213322,-1.0,88.50118953211737,85.32910388580491,84.5360824742268,-1.0,88.50118953211737,85.32910388580491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.57335448057097,64.71054718477399,62.33148295003965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.81284694686757,81.36399682791435,-1.0,74.22680412371135,-1.0,-1.0,77.3988897700238,52.815226011102304,-1.0,-1.0,40.52339413164155,-1.0,-1.0,-1.0,-1.0,38.54084060269628,36.161776367961934,21.88739095955591,-1.0,64.71054718477399,57.57335448057097,-1.0,-1.0,64.71054718477399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.797779540047586,-1.0,-1.0,-1.0,-1.0,-1.0,50.43616177636796,-1.0,-1.0,-1.0,54.401268834258524,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.709754163362411,0.0,9.992069785884219,20.697858842188737,-1.0,19.984139571768438,24.266455194290245,-1.0,24.980174464710547,27.12133227597145,-1.0,-1.0,23.949246629659,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,Hampton Inn Manhattan Times Square South,9.140767824497258,-1.0,17.73308957952468,38.482632541133455,13.893967093235831,12.248628884826324,9.963436928702011,7.40402193784278,6.581352833638025,12.065813528336381,7.129798903107861,16.179159049360145,3.7477148080438756,3.7477148080438756,5.393053016453382,7.129798903107861,-1.0,-1.0,-1.0,-1.0,-1.0,5.393053016453382,0.0,0.8226691042047531,100.0,-1.0,-1.0,-1.0,52.74223034734917,67.91590493601463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.691042047532,-1.0,63.98537477148081,-1.0,-1.0,62.3400365630713,64.07678244972578,-1.0,-1.0,60.60329067641682,77.51371115173674,68.92138939670932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.87020109689214,-1.0,-1.0,-1.0,-1.0,84.73491773308957,90.58500914076782,50.822669104204756,45.52102376599635,50.6398537477148,52.46800731261426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.57769652650823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.88665447897623,40.58500914076782,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.378427787934186,21.572212065813527,21.846435100548444,23.40036563071298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.30347349177331,25.13711151736746,26.416819012797077,-1.0,-1.0,20.93235831809872,-1.0,12.340036563071298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.45886654478976,17.45886654478976,17.45886654478976,20.20109689213894
64,New York Marriott at the Brooklyn Bridge,11.55317521040551,-1.0,9.257842387146137,-1.0,-1.0,3.519510328997705,8.722264728385616,9.334353481254782,-1.0,-1.0,17.44452945677123,-1.0,-1.0,-1.0,7.1920428462127015,-1.0,-1.0,-1.0,13.5424636572303,-1.0,-1.0,-1.0,-1.0,-1.0,41.85156847742923,49.5026778882938,36.49579188982403,-1.0,-1.0,31.905126243305283,31.905126243305283,36.49579188982403,-1.0,-1.0,49.5026778882938,-1.0,-1.0,-1.0,65.5700076511094,-1.0,-1.0,54.09334353481255,71.69089517980107,-1.0,-1.0,86.22800306044377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.99311400153023,84.69778117827084,93.87911247130833,-1.0,83.9326702371844,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.64422341239481,-1.0,-1.0,81.63733741392501,90.05355776587605,91.58377964804897,-1.0,97.70466717674063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.27467482785004,60.97934200459066,-1.0,-1.0,42.61667941851569,-1.0,-1.0,36.49579188982403,-1.0,38.7911247130834,-1.0,-1.0,28.84468247895945,26.931905126243304,23.64192807957154,-1.0,37.26090283091048,25.478194338179033,-1.0,-1.0,-1.0,-1.0,-1.0,17.521040550879878,-1.0,43.38179035960214,-1.0,-1.0,25.01912777352716,22.723794950267788,12.394797245600612,-1.0,22.723794950267788,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.601377199693956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.601377199693956,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.31446059678653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65,New York Marriott Downtown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.153846153846153,24.358974358974358,-1.0,-1.0,30.128205128205128,-1.0,81.53846153846153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.84615384615384,-1.0,-1.0,78.84615384615384,-1.0,-1.0,87.82051282051282,-1.0,-1.0,-1.0,100.0,-1.0,73.07692307692307,-1.0,-1.0,73.71794871794873,69.23076923076923,64.1025641025641,-1.0,87.17948717948718,82.05128205128204,-1.0,-1.0,-1.0,-1.0,-1.0,61.794871794871796,66.92307692307692,70.76923076923077,-1.0,-1.0,68.58974358974359,64.35897435897436,59.23076923076923,-1.0,82.3076923076923,77.17948717948718,-1.0,49.48717948717949,55.00000000000001,58.58974358974359,-1.0,-1.0,40.256410256410255,36.666666666666664,32.82051282051282,-1.0,65.38461538461539,68.58974358974359,-1.0,-1.0,51.28205128205128,55.12820512820513,-1.0,45.51282051282051,48.07692307692308,44.230769230769226,39.743589743589745,70.8974358974359,59.61538461538461,55.12820512820513,-1.0,-1.0,71.15384615384616,76.92307692307693,-1.0,-1.0,50.0,53.205128205128204,-1.0,43.58974358974359,41.66666666666667,37.82051282051282,33.97435897435898,28.076923076923077,43.58974358974359,39.743589743589745,-1.0,-1.0,68.58974358974359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.102564102564106,32.05128205128205,-1.0,-1.0,24.871794871794872,21.666666666666668,17.82051282051282,-1.0,-1.0,38.07692307692307,-1.0,-1.0,13.461538461538462,17.307692307692307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.487179487179487,0.641025641025641,-1.0,-1.0,45.12820512820513,-1.0,-1.0,-1.0,-1.0,-1.0
66,Hilton Garden Inn New York Long Island City,19.86644407345576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.926544240400668,-1.0,-1.0,-1.0,8.597662771285476,-1.0,-1.0,20.20033388981636,-1.0,11.602671118530884,11.769616026711185,6.3439065108514185,-1.0,-1.0,16.69449081803005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.803005008347245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.79465776293823,-1.0,-1.0,94.07345575959934,-1.0,-1.0,-1.0,-1.0,-1.0,69.36560934891486,89.73288814691152,100.0,-1.0,-1.0,44.15692821368948,-1.0,41.56928213689483,29.382303839732888,26.37729549248748,33.0550918196995,-1.0,27.629382303839733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.03505843071787,74.04006677796328,-1.0,-1.0,33.97328881469115,-1.0,33.0550918196995,-1.0,60.01669449081803,-1.0,-1.0,-1.0,57.095158597662774,64.27378964941569,63.188647746243745,36.97829716193656,37.89649415692821,-1.0,34.390651085141904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.280467445742904,18.864774624373958,29.549248747913186,13.10517529215359,16.36060100166945,16.86143572621035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.01669449081803,12.437395659432388,13.10517529215359,-1.0,-1.0,-1.0,29.382303839732888,0.08347245409015025,0.08347245409015025,-1.0,-1.0,0.0,1.2520868113522539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.609348914858096,16.86143572621035,12.353923205342237,9.181969949916526,-1.0,25.375626043405674,22.78797996661102,21.118530884808013
67,Manhattan NYC-an Affinia hotel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.36062378167641,52.436647173489284,49.317738791423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.07602339181287,40.058479532163744,43.66471734892787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.49317738791423,-1.0,-1.0,-1.0,77.38791423001949,76.21832358674465,74.26900584795322,85.86744639376218,93.37231968810916,100.0,-1.0,-1.0,96.58869395711501,-1.0,-1.0,-1.0,-1.0,80.7017543859649,87.8167641325536,-1.0,68.2261208576998,75.3411306042885,73.48927875243665,82.55360623781677,75.73099415204678,95.6140350877193,-1.0,65.39961013645225,71.83235867446393,62.37816764132553,71.15009746588694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.98050682261209,-1.0,64.32748538011695,53.31384015594543,59.84405458089669,-1.0,44.639376218323584,51.16959064327485,57.69980506822612,59.94152046783626,59.06432748538012,63.35282651072125,-1.0,46.393762183235864,50.77972709551657,55.165692007797276,47.953216374269005,37.914230019493175,42.007797270955166,43.66471734892787,41.32553606237816,-1.0,37.62183235867446,39.57115009746588,44.2495126705653,-1.0,45.90643274853801,50.097465886939574,57.1150097465887,-1.0,46.68615984405458,48.83040935672515,-1.0,34.01559454191033,36.25730994152047,38.693957115009745,-1.0,-1.0,-1.0,-1.0,-1.0,26.023391812865498,26.023391812865498,26.023391812865498,26.023391812865498,-1.0,-1.0,-1.0,-1.0,9.551656920077972,3.7037037037037033,0.0,2.241715399610136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.13840155945419,-1.0,-1.0,34.1130604288499,42.98245614035088
68,The Muse Hotel a Kimpton Hotel,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.783120706575076,76.44749754661433,64.6712463199215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.55937193326791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.61040235525025,-1.0,-1.0,47.20314033366046,48.773307163886166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.043179587831208,30.912659470068693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.26692836113837,4.5142296368989205,-1.0,-1.0,-1.0,-1.0,17.17369970559372,15.89793915603533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69,New York Hilton Midtown,-1.0,-1.0,46.28099173553719,47.107438016528924,-1.0,-1.0,35.53719008264463,-1.0,-1.0,28.92561983471074,48.34710743801653,32.231404958677686,-1.0,34.710743801652896,31.40495867768595,-1.0,36.36363636363637,29.75206611570248,-1.0,-1.0,29.75206611570248,29.75206611570248,-1.0,36.36363636363637,-1.0,-1.0,95.0413223140496,-1.0,-1.0,47.93388429752066,-1.0,-1.0,97.52066115702479,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.9504132231405,85.9504132231405,76.03305785123968,-1.0,-1.0,-1.0,86.77685950413223,-1.0,-1.0,100.0,55.371900826446286,-1.0,59.50413223140496,-1.0,52.892561983471076,-1.0,-1.0,-1.0,95.0413223140496,95.0413223140496,-1.0,57.85123966942148,63.63636363636363,69.42148760330579,-1.0,52.892561983471076,44.62809917355372,-1.0,-1.0,-1.0,75.20661157024794,-1.0,72.72727272727273,72.72727272727273,75.20661157024794,73.55371900826447,-1.0,-1.0,-1.0,71.900826446281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.62809917355372,42.97520661157025,-1.0,61.98347107438017,-1.0,-1.0,-1.0,-1.0,76.03305785123968,55.371900826446286,-1.0,-1.0,41.32231404958678,38.18181818181819,-1.0,37.1900826446281,32.231404958677686,-1.0,25.6198347107438,40.66115702479339,26.446280991735538,23.96694214876033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.80165289256198,-1.0,-1.0,41.32231404958678,44.62809917355372,-1.0,-1.0,-1.0,52.066115702479344,27.27272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.46280991735537,82.64462809917356,48.760330578512395,33.88429752066116,20.66115702479339,6.6115702479338845,2.479338842975207,4.958677685950414,9.090909090909092,47.107438016528924,0.0,52.066115702479344,66.94214876033058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70,W New York,15.04424778761062,14.690265486725664,18.141592920353983,30.619469026548675,-1.0,14.424778761061946,14.424778761061946,-1.0,-1.0,18.495575221238937,22.38938053097345,-1.0,0.0,3.982300884955752,8.141592920353983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.079646017699115,27.079646017699115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.41592920353983,-1.0,-1.0,79.73451327433628,-1.0,-1.0,-1.0,76.28318584070797,79.02654867256638,81.76991150442477,81.41592920353983,80.17699115044248,74.070796460177,66.99115044247787,79.02654867256638,83.53982300884955,68.67256637168143,75.22123893805309,81.68141592920354,-1.0,48.14159292035398,41.769911504424776,36.10619469026549,59.73451327433629,54.51327433628319,54.24778761061947,73.45132743362832,60.17699115044248,68.58407079646017,76.46017699115045,82.83185840707965,58.14159292035398,66.10619469026548,69.82300884955752,-1.0,-1.0,75.22123893805309,53.1858407079646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.52212389380531,100.0,-1.0,81.06194690265487,83.45132743362832,87.61061946902655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.7433628318584,89.73451327433628,68.05309734513274,-1.0,77.43362831858407,-1.0,-1.0,-1.0,-1.0,75.48672566371681,-1.0,-1.0,79.11504424778761,68.58407079646017,81.68141592920354,35.04424778761062,61.94690265486725,37.69911504424779,53.09734513274337,-1.0,-1.0,-1.0,62.30088495575221,-1.0,53.451327433628315,50.442477876106196,-1.0,87.87610619469027,63.6283185840708,77.78761061946902,-1.0,-1.0,56.63716814159292,-1.0,-1.0,55.663716814159294,55.75221238938053,55.75221238938053,-1.0,-1.0,-1.0,35.75221238938053,49.38053097345133,-1.0,39.02654867256637,56.01769911504425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.2477876106194685,14.24778761061947,-1.0,27.079646017699115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.584070796460175,54.86725663716814,-1.0,-1.0,85.6637168141593,-1.0,-1.0
71,Andaz Wall Street - a concept by Hyatt,22.478386167146976,20.172910662824208,21.902017291066283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.951008645533141,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.76945244956772,-1.0,-1.0,59.0778097982709,38.61671469740634,39.76945244956772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.43227665706051,52.44956772334294,51.29682997118156,-1.0,52.44956772334294,54.46685878962536,50.14409221902017,50.720461095100866,-1.0,-1.0,38.61671469740634,100.0,-1.0,41.32564841498559,-1.0,32.27665706051873,-1.0,-1.0,40.7492795389049,-1.0,76.94524495677233,-1.0,79.2507204610951,-1.0,37.46397694524496,54.7550432276657,53.31412103746398,-1.0,-1.0,32.79538904899135,-1.0,50.43227665706051,-1.0,-1.0,-1.0,-1.0,54.7550432276657,39.76945244956772,54.46685878962536,60.51873198847262,44.668587896253605,47.55043227665706,45.53314121037464,47.83861671469741,-1.0,60.51873198847262,-1.0,65.99423631123919,40.05763688760807,31.70028818443804,49.85590778097983,57.06051873198847,41.78674351585015,45.99423631123919,47.55043227665706,-1.0,51.29682997118156,50.14409221902017,34.5821325648415,-1.0,67.72334293948127,55.61959654178674,62.53602305475504,69.7406340057637,-1.0,34.5821325648415,50.14409221902017,-1.0,32.27665706051873,31.70028818443804,28.24207492795389,-1.0,32.85302593659942,-1.0,-1.0,20.172910662824208,-1.0,-1.0,34.5821325648415,-1.0,-1.0,21.729106628242075,32.91066282420749,37.11815561959654,5.936599423631124,19.020172910662826,26.22478386167147,-1.0,21.729106628242075,24.553314121037463,19.596541786743515,8.760806916426512,29.394812680115272,49.56772334293948,30.028818443804035,-1.0,4.610951008645533,-1.0,-1.0,-1.0,-1.0,1.1527377521613833,0.0,2.0172910662824206,2.190201729106628,3.112391930835735,0.8645533141210375,-1.0,18.73198847262248,23.40057636887608,9.394812680115274,7.089337175792506,62.881844380403464,29.337175792507203,22.824207492795388,46.68587896253602,44.610951008645536,34.7550432276657,-1.0,-1.0
72,United Nations Apartment Hotel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.14910025706941,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.131105398457585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.43187660668381,66.58097686375322,82.0051413881748,82.13367609254499,100.0,56.426735218508995,41.131105398457585,71.8508997429306,-1.0,-1.0,-1.0,64.01028277634961,71.72236503856041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.72236503856041,64.01028277634961,-1.0,-1.0,48.714652956298195,-1.0,-1.0,-1.0,-1.0,66.70951156812339,56.426735218508995,79.43444730077121,69.1516709511568,66.70951156812339,82.13367609254499,-1.0,69.1516709511568,-1.0,-1.0,-1.0,71.72236503856041,64.01028277634961,-1.0,-1.0,69.1516709511568,35.861182519280206,82.13367609254499,-1.0,38.43187660668381,64.1388174807198,-1.0,-1.0,-1.0,35.861182519280206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.1516709511568,-1.0,74.93573264781492,89.7172236503856,-1.0,23.13624678663239,21.079691516709513
73,The Westin New York Grand Central,12.132352941176471,18.504901960784316,21.875,22.181372549019606,9.987745098039216,-1.0,-1.0,-1.0,6.985294117647059,7.107843137254902,9.865196078431373,-1.0,8.21078431372549,9.436274509803921,12.193627450980392,18.627450980392158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.59313725490197,55.69852941176471,-1.0,-1.0,57.720588235294116,55.0857843137255,52.879901960784316,-1.0,-1.0,-1.0,-1.0,-1.0,65.25735294117648,71.50735294117648,84.19117647058823,-1.0,71.0171568627451,68.38235294117648,65.87009803921569,-1.0,-1.0,-1.0,-1.0,54.10539215686274,63.970588235294116,64.33823529411765,-1.0,76.59313725490196,-1.0,-1.0,47.97794117647059,-1.0,-1.0,-1.0,-1.0,-1.0,67.76960784313727,74.44852941176471,100.0,37.377450980392155,53.002450980392155,58.88480392156863,51.9607843137255,-1.0,-1.0,-1.0,35.53921568627451,-1.0,-1.0,41.66666666666667,-1.0,-1.0,50.857843137254896,53.61519607843137,-1.0,54.10539215686274,-1.0,-1.0,42.40196078431372,-1.0,51.9607843137255,-1.0,-1.0,43.13725490196079,44.48529411764706,48.713235294117645,-1.0,-1.0,-1.0,42.64705882352941,-1.0,51.28676470588235,46.629901960784316,-1.0,-1.0,-1.0,46.32352941176471,51.28676470588235,-1.0,26.838235294117645,32.47549019607843,35.96813725490196,42.8921568627451,-1.0,22.426470588235293,-1.0,15.318627450980394,-1.0,-1.0,25.857843137254903,25.98039215686275,-1.0,39.7671568627451,36.39705882352941,-1.0,-1.0,-1.0,-1.0,-1.0,14.460784313725492,17.524509803921568,20.036764705882355,33.088235294117645,-1.0,-1.0,-1.0,10.784313725490197,-1.0,-1.0,21.323529411764707,-1.0,-1.0,20.955882352941178,23.83578431372549,-1.0,9.558823529411764,9.497549019607842,-1.0,-1.0,0.0,0.0,9.987745098039216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
